Layer,Attack_type,percentage_of_weights_flipped,number_of_weights_flipped,Model_loss
backbone.layers.1.mixer.in_proj.weight,Hybrid,0.1,16777,2.87381054336826
backbone.layers.1.mixer.in_proj.weight,Hybrid,1.0,167772,2.886646846930186
backbone.layers.1.mixer.in_proj.weight,Hybrid,5.0,838860,2.904802275200685
backbone.layers.1.mixer.in_proj.weight,Hybrid,10.0,1677721,2.9090189461906752
backbone.layers.1.mixer.in_proj.weight,Hybrid,50.0,8388608,3.0815249271690845
backbone.layers.1.mixer.x_proj.weight,Magnitude,0.001,6,2.856982716669639
backbone.layers.1.mixer.x_proj.weight,Magnitude,0.01,65,2.8563796964784465
backbone.layers.1.mixer.x_proj.weight,Magnitude,0.1,655,2.865407479306062
backbone.layers.1.mixer.x_proj.weight,Magnitude,1.0,6553,2.874517389883598
backbone.layers.1.mixer.x_proj.weight,Magnitude,5.0,32768,2.884661907951037
backbone.layers.1.mixer.x_proj.weight,Magnitude,10.0,65536,2.885175831615925
backbone.layers.1.mixer.x_proj.weight,Magnitude,50.0,327680,2.982580634454886
backbone.layers.1.mixer.x_proj.weight,Gradient,0.001,6,2.8571780510246754
backbone.layers.1.mixer.x_proj.weight,Gradient,0.01,65,2.858385268598795
backbone.layers.1.mixer.x_proj.weight,Gradient,0.1,655,2.8696025845905146
backbone.layers.1.mixer.x_proj.weight,Gradient,1.0,6553,2.894248409817616
backbone.layers.1.mixer.x_proj.weight,Gradient,5.0,32768,2.8806960669656596
backbone.layers.1.mixer.x_proj.weight,Gradient,10.0,65536,2.8737584985792637
backbone.layers.1.mixer.x_proj.weight,Gradient,50.0,327680,2.8899475497504077
backbone.layers.1.mixer.x_proj.weight,Hybrid,0.001,6,2.857182539999485
backbone.layers.1.mixer.x_proj.weight,Hybrid,0.01,65,2.856583779056867
backbone.layers.1.mixer.x_proj.weight,Hybrid,0.1,655,2.865409473578135
backbone.layers.1.mixer.x_proj.weight,Hybrid,1.0,6553,2.8750248725215592
backbone.layers.1.mixer.x_proj.weight,Hybrid,5.0,32768,2.885735766341289
backbone.layers.1.mixer.x_proj.weight,Hybrid,10.0,65536,2.884484219054381
backbone.layers.1.mixer.x_proj.weight,Hybrid,50.0,327680,2.9881715501348176
backbone.layers.1.mixer.dt_proj.weight,Magnitude,0.001,5,2.857262432575226
backbone.layers.1.mixer.dt_proj.weight,Magnitude,0.01,52,2.8573383490244546
backbone.layers.1.mixer.dt_proj.weight,Magnitude,0.1,524,2.8594308334092298
backbone.layers.1.mixer.dt_proj.weight,Magnitude,1.0,5242,2.8857911601662636
backbone.layers.1.mixer.dt_proj.weight,Magnitude,5.0,26214,2.9804043223460517
backbone.layers.1.mixer.dt_proj.weight,Magnitude,10.0,52428,3.1228640923897424
backbone.layers.1.mixer.dt_proj.weight,Magnitude,50.0,262144,3.2993079585333667
backbone.layers.1.mixer.dt_proj.weight,Gradient,0.001,5,2.857141769180695
backbone.layers.1.mixer.dt_proj.weight,Gradient,0.01,52,2.85681764036417
backbone.layers.1.mixer.dt_proj.weight,Gradient,0.1,524,2.8561850239833197
backbone.layers.1.mixer.dt_proj.weight,Gradient,1.0,5242,2.8549020936091742
backbone.layers.1.mixer.dt_proj.weight,Gradient,5.0,26214,2.8799345207711062
backbone.layers.1.mixer.dt_proj.weight,Gradient,10.0,52428,2.9349648766219616
backbone.layers.1.mixer.dt_proj.weight,Gradient,50.0,262144,3.0850046252210936
backbone.layers.1.mixer.dt_proj.weight,Hybrid,0.001,5,2.8572250170012317
backbone.layers.1.mixer.dt_proj.weight,Hybrid,0.01,52,2.857461334516605
backbone.layers.1.mixer.dt_proj.weight,Hybrid,0.1,524,2.8597816477219262
backbone.layers.1.mixer.dt_proj.weight,Hybrid,1.0,5242,2.886676635593176
backbone.layers.1.mixer.dt_proj.weight,Hybrid,5.0,26214,2.9843995484213033
backbone.layers.1.mixer.dt_proj.weight,Hybrid,10.0,52428,3.1261158920824528
backbone.layers.1.mixer.dt_proj.weight,Hybrid,50.0,262144,3.3090516005953154
backbone.layers.1.mixer.dt_proj.bias,Magnitude,0.001,0,2.8569481670856476
backbone.layers.1.mixer.dt_proj.bias,Magnitude,0.01,0,2.8569481670856476
backbone.layers.1.mixer.dt_proj.bias,Magnitude,0.1,4,5.199916462103526
backbone.layers.1.mixer.dt_proj.bias,Magnitude,1.0,40,6.412431505819161
backbone.layers.1.mixer.dt_proj.bias,Magnitude,5.0,204,7.1433075939615565
backbone.layers.1.mixer.dt_proj.bias,Magnitude,10.0,409,7.559112623333931
backbone.layers.1.mixer.dt_proj.bias,Magnitude,50.0,2048,7.76737246165673
backbone.layers.1.mixer.dt_proj.bias,Gradient,0.001,0,2.8569481670856476
backbone.layers.1.mixer.dt_proj.bias,Gradient,0.01,0,2.8569481670856476
backbone.layers.1.mixer.dt_proj.bias,Gradient,0.1,4,2.855142530053854
backbone.layers.1.mixer.dt_proj.bias,Gradient,1.0,40,3.8375182524323463
backbone.layers.1.mixer.dt_proj.bias,Gradient,5.0,204,5.7687204629182816
backbone.layers.1.mixer.dt_proj.bias,Gradient,10.0,409,6.6753416284918785
backbone.layers.1.mixer.dt_proj.bias,Gradient,50.0,2048,7.222818978130817
backbone.layers.1.mixer.dt_proj.bias,Hybrid,0.001,0,2.8569481670856476
backbone.layers.1.mixer.dt_proj.bias,Hybrid,0.01,0,2.8569481670856476
backbone.layers.1.mixer.dt_proj.bias,Hybrid,0.1,4,5.087266820172469
backbone.layers.1.mixer.dt_proj.bias,Hybrid,1.0,40,6.433985074361165
backbone.layers.1.mixer.dt_proj.bias,Hybrid,5.0,204,7.125680401921272
backbone.layers.1.mixer.dt_proj.bias,Hybrid,10.0,409,7.546023525297642
backbone.layers.1.mixer.dt_proj.bias,Hybrid,50.0,2048,7.7708747908473015
backbone.layers.1.mixer.out_proj.weight,Magnitude,0.001,83,2.854998644441366
backbone.layers.1.mixer.out_proj.weight,Magnitude,0.01,838,2.8572102499504886
backbone.layers.1.mixer.out_proj.weight,Magnitude,0.1,8388,2.8586380841831365
backbone.layers.1.mixer.out_proj.weight,Magnitude,1.0,83886,2.8604011995097003
backbone.layers.1.mixer.out_proj.weight,Magnitude,5.0,419430,2.900274910032749
backbone.layers.1.mixer.out_proj.weight,Magnitude,10.0,838860,2.9251383965214095
backbone.layers.1.mixer.out_proj.weight,Magnitude,50.0,4194304,2.993634165575107
backbone.layers.1.mixer.out_proj.weight,Gradient,0.001,83,2.8569846947987876
backbone.layers.1.mixer.out_proj.weight,Gradient,0.01,838,2.8569408766925335
backbone.layers.1.mixer.out_proj.weight,Gradient,0.1,8388,2.855454267313083
backbone.layers.1.mixer.out_proj.weight,Gradient,1.0,83886,2.8803734121223292
backbone.layers.1.mixer.out_proj.weight,Gradient,5.0,419430,2.8857072504858174
backbone.layers.1.mixer.out_proj.weight,Gradient,10.0,838860,2.89995976164937
backbone.layers.1.mixer.out_proj.weight,Gradient,50.0,4194304,2.9755934116741023
backbone.layers.1.mixer.out_proj.weight,Hybrid,0.001,83,2.8558263704180717
backbone.layers.1.mixer.out_proj.weight,Hybrid,0.01,838,2.85527520502607
backbone.layers.1.mixer.out_proj.weight,Hybrid,0.1,8388,2.8589614244798818
backbone.layers.1.mixer.out_proj.weight,Hybrid,1.0,83886,2.868890448162953
backbone.layers.1.mixer.out_proj.weight,Hybrid,5.0,419430,2.913299104819695
backbone.layers.1.mixer.out_proj.weight,Hybrid,10.0,838860,2.944444816559553
backbone.layers.1.mixer.out_proj.weight,Hybrid,50.0,4194304,3.0014243510862193
backbone.layers.2.norm.weight,Magnitude,0.001,0,2.8569481670856476
backbone.layers.2.norm.weight,Magnitude,0.01,0,2.8569481670856476
backbone.layers.2.norm.weight,Magnitude,0.1,2,2.8590040244162083
backbone.layers.2.norm.weight,Magnitude,1.0,20,2.8591872739295163
backbone.layers.2.norm.weight,Magnitude,5.0,102,2.8675613179802895
backbone.layers.2.norm.weight,Magnitude,10.0,204,2.8738921992480755
backbone.layers.2.norm.weight,Magnitude,50.0,1024,2.8840432999034724
backbone.layers.2.norm.weight,Gradient,0.001,0,2.8569481670856476
backbone.layers.2.norm.weight,Gradient,0.01,0,2.8569481670856476
backbone.layers.2.norm.weight,Gradient,0.1,2,2.8574869309862456
backbone.layers.2.norm.weight,Gradient,1.0,20,2.854820945610603
backbone.layers.2.norm.weight,Gradient,5.0,102,2.865382349739472
backbone.layers.2.norm.weight,Gradient,10.0,204,2.8734436420102916
backbone.layers.2.norm.weight,Gradient,50.0,1024,2.880655102431774
backbone.layers.2.norm.weight,Hybrid,0.001,0,2.8569481670856476
backbone.layers.2.norm.weight,Hybrid,0.01,0,2.8569481670856476
backbone.layers.2.norm.weight,Hybrid,0.1,2,2.8574869309862456
backbone.layers.2.norm.weight,Hybrid,1.0,20,2.8575879943867526
backbone.layers.2.norm.weight,Hybrid,5.0,102,2.856547851115465
backbone.layers.2.norm.weight,Hybrid,10.0,204,2.8637803494930267
backbone.layers.2.norm.weight,Hybrid,50.0,1024,2.8832039535045624
backbone.layers.2.mixer.A_log,Magnitude,0.001,0,2.8569481670856476
backbone.layers.2.mixer.A_log,Magnitude,0.01,6,2.876912376532952
backbone.layers.2.mixer.A_log,Magnitude,0.1,65,3.0438459490736327
backbone.layers.2.mixer.A_log,Magnitude,1.0,655,3.513498236735662
backbone.layers.2.mixer.A_log,Magnitude,5.0,3276,4.086640119552612
backbone.layers.2.mixer.A_log,Magnitude,10.0,6553,4.3964490840832395
backbone.layers.2.mixer.A_log,Magnitude,50.0,32768,4.2544448499878245
backbone.layers.2.mixer.A_log,Gradient,0.001,0,2.8569481670856476
backbone.layers.2.mixer.A_log,Gradient,0.01,6,2.85698197906216
backbone.layers.2.mixer.A_log,Gradient,0.1,65,2.8478110656142235
backbone.layers.2.mixer.A_log,Gradient,1.0,655,4.076064079999924
backbone.layers.2.mixer.A_log,Gradient,5.0,3276,3.922545147438844
backbone.layers.2.mixer.A_log,Gradient,10.0,6553,4.215041096011798
backbone.layers.2.mixer.A_log,Gradient,50.0,32768,4.627552422384421
backbone.layers.2.mixer.A_log,Hybrid,0.001,0,2.8569481670856476
backbone.layers.2.mixer.A_log,Hybrid,0.01,6,2.85698197906216
backbone.layers.2.mixer.A_log,Hybrid,0.1,65,3.0508879212041697
backbone.layers.2.mixer.A_log,Hybrid,1.0,655,3.5969279184937477
backbone.layers.2.mixer.A_log,Hybrid,5.0,3276,4.245279411474864
backbone.layers.2.mixer.A_log,Hybrid,10.0,6553,4.586458280682564
backbone.layers.2.mixer.A_log,Hybrid,50.0,32768,4.287431351840496
backbone.layers.2.mixer.D,Magnitude,0.001,0,2.8569481670856476
backbone.layers.2.mixer.D,Magnitude,0.01,0,2.8569481670856476
backbone.layers.2.mixer.D,Magnitude,0.1,4,2.859662014991045
backbone.layers.2.mixer.D,Magnitude,1.0,40,2.8568916407724223
backbone.layers.2.mixer.D,Magnitude,5.0,204,2.8571300891538463
backbone.layers.2.mixer.D,Magnitude,10.0,409,2.861430005480846
backbone.layers.2.mixer.D,Magnitude,50.0,2048,2.877458189924558
backbone.layers.2.mixer.D,Gradient,0.001,0,2.8569481670856476
backbone.layers.2.mixer.D,Gradient,0.01,0,2.8569481670856476
backbone.layers.2.mixer.D,Gradient,0.1,4,2.8573987558484077
backbone.layers.2.mixer.D,Gradient,1.0,40,2.8649262872835
backbone.layers.2.mixer.D,Gradient,5.0,204,2.872431844472885
backbone.layers.2.mixer.D,Gradient,10.0,409,2.87525557850798
backbone.layers.2.mixer.D,Gradient,50.0,2048,2.88213258360823
backbone.layers.2.mixer.D,Hybrid,0.001,0,2.8569481670856476
backbone.layers.2.mixer.D,Hybrid,0.01,0,2.8569481670856476
backbone.layers.2.mixer.D,Hybrid,0.1,4,2.857223231345415
backbone.layers.2.mixer.D,Hybrid,1.0,40,2.8562822664777436
backbone.layers.2.mixer.D,Hybrid,5.0,204,2.8641796447336674
backbone.layers.2.mixer.D,Hybrid,10.0,409,2.869116165985664
backbone.layers.2.mixer.D,Hybrid,50.0,2048,2.8800008011360965
backbone.layers.2.mixer.conv1d.weight,Magnitude,0.001,0,2.8569481670856476
backbone.layers.2.mixer.conv1d.weight,Magnitude,0.01,1,2.8584428876638412
backbone.layers.2.mixer.conv1d.weight,Magnitude,0.1,16,2.876959984501203
backbone.layers.2.mixer.conv1d.weight,Magnitude,1.0,163,3.213303491473198
backbone.layers.2.mixer.conv1d.weight,Magnitude,5.0,819,3.2411187601586184
backbone.layers.2.mixer.conv1d.weight,Magnitude,10.0,1638,3.2451547545691333
backbone.layers.2.mixer.conv1d.weight,Magnitude,50.0,8192,3.3566469326615334
backbone.layers.2.mixer.conv1d.weight,Gradient,0.001,0,2.8569481670856476
backbone.layers.2.mixer.conv1d.weight,Gradient,0.01,1,2.8569481670856476
backbone.layers.2.mixer.conv1d.weight,Gradient,0.1,16,2.856300429751476
backbone.layers.2.mixer.conv1d.weight,Gradient,1.0,163,2.863584632674853
backbone.layers.2.mixer.conv1d.weight,Gradient,5.0,819,2.9707296080887318
backbone.layers.2.mixer.conv1d.weight,Gradient,10.0,1638,3.013877086341381
backbone.layers.2.mixer.conv1d.weight,Gradient,50.0,8192,3.166210742046436
backbone.layers.2.mixer.conv1d.weight,Hybrid,0.001,0,2.8569481670856476
backbone.layers.2.mixer.conv1d.weight,Hybrid,0.01,1,2.85606799274683
backbone.layers.2.mixer.conv1d.weight,Hybrid,0.1,16,2.8603841674824557
backbone.layers.2.mixer.conv1d.weight,Hybrid,1.0,163,3.222212022791306
backbone.layers.2.mixer.conv1d.weight,Hybrid,5.0,819,3.264278132468462
backbone.layers.2.mixer.conv1d.weight,Hybrid,10.0,1638,3.279978174716234
backbone.layers.2.mixer.conv1d.weight,Hybrid,50.0,8192,3.357199209431807
backbone.layers.2.mixer.conv1d.bias,Magnitude,0.001,0,2.8569481670856476
backbone.layers.2.mixer.conv1d.bias,Magnitude,0.01,0,2.8569481670856476
backbone.layers.2.mixer.conv1d.bias,Magnitude,0.1,4,2.857944798966249
backbone.layers.2.mixer.conv1d.bias,Magnitude,1.0,40,2.8518693819642067
backbone.layers.2.mixer.conv1d.bias,Magnitude,5.0,204,2.8572363729278245
backbone.layers.2.mixer.conv1d.bias,Magnitude,10.0,409,3.0609688200056553
backbone.layers.2.mixer.conv1d.bias,Magnitude,50.0,2048,7.442291386425495
backbone.layers.2.mixer.conv1d.bias,Gradient,0.001,0,2.8569481670856476
backbone.layers.2.mixer.conv1d.bias,Gradient,0.01,0,2.8569481670856476
backbone.layers.2.mixer.conv1d.bias,Gradient,0.1,4,2.8568389266729355
backbone.layers.2.mixer.conv1d.bias,Gradient,1.0,40,2.858999829739332
backbone.layers.2.mixer.conv1d.bias,Gradient,5.0,204,2.8588664531707764
backbone.layers.2.mixer.conv1d.bias,Gradient,10.0,409,2.8581481277942657
backbone.layers.2.mixer.conv1d.bias,Gradient,50.0,2048,2.863910703609387
backbone.layers.2.mixer.conv1d.bias,Hybrid,0.001,0,2.8569481670856476
backbone.layers.2.mixer.conv1d.bias,Hybrid,0.01,0,2.8569481670856476
backbone.layers.2.mixer.conv1d.bias,Hybrid,0.1,4,2.8580232014258704
backbone.layers.2.mixer.conv1d.bias,Hybrid,1.0,40,2.8559312286476293
backbone.layers.2.mixer.conv1d.bias,Hybrid,5.0,204,2.8581639640033245
backbone.layers.2.mixer.conv1d.bias,Hybrid,10.0,409,2.9342877281208835
backbone.layers.2.mixer.conv1d.bias,Hybrid,50.0,2048,7.358603370686372
backbone.layers.2.mixer.in_proj.weight,Magnitude,0.001,167,2.856588065624237
backbone.layers.2.mixer.in_proj.weight,Magnitude,0.01,1677,2.859887315581242
backbone.layers.2.mixer.in_proj.weight,Magnitude,0.1,16777,2.860725993911425
backbone.layers.2.mixer.in_proj.weight,Magnitude,1.0,167772,2.8776440558334193
backbone.layers.2.mixer.in_proj.weight,Magnitude,5.0,838860,2.873868485291799
backbone.layers.2.mixer.in_proj.weight,Magnitude,10.0,1677721,2.8916167144974074
backbone.layers.2.mixer.in_proj.weight,Magnitude,50.0,8388608,2.8968614054222903
backbone.layers.2.mixer.in_proj.weight,Gradient,0.001,167,2.8585359305143356
backbone.layers.2.mixer.in_proj.weight,Gradient,0.01,1677,2.8593328706920147
backbone.layers.2.mixer.in_proj.weight,Gradient,0.1,16777,2.858857055505117
backbone.layers.2.mixer.in_proj.weight,Gradient,1.0,167772,2.8619986635943255
backbone.layers.2.mixer.in_proj.weight,Gradient,5.0,838860,2.9065753941734633
backbone.layers.2.mixer.in_proj.weight,Gradient,10.0,1677721,2.937142791847388
backbone.layers.2.mixer.in_proj.weight,Gradient,50.0,8388608,2.8711701929569244
backbone.layers.2.mixer.in_proj.weight,Hybrid,0.001,167,2.8570672969023385
backbone.layers.2.mixer.in_proj.weight,Hybrid,0.01,1677,2.860305452098449
backbone.layers.2.mixer.in_proj.weight,Hybrid,0.1,16777,2.86176984757185
backbone.layers.2.mixer.in_proj.weight,Hybrid,1.0,167772,2.8816052737335363
backbone.layers.2.mixer.in_proj.weight,Hybrid,5.0,838860,2.8801657805840173
backbone.layers.2.mixer.in_proj.weight,Hybrid,10.0,1677721,2.8921785379449525
backbone.layers.2.mixer.in_proj.weight,Hybrid,50.0,8388608,2.896639126042525
backbone.layers.2.mixer.x_proj.weight,Magnitude,0.001,6,2.857176033159097
backbone.layers.2.mixer.x_proj.weight,Magnitude,0.01,65,2.869982940455278
backbone.layers.2.mixer.x_proj.weight,Magnitude,0.1,655,2.866277782867352
backbone.layers.2.mixer.x_proj.weight,Magnitude,1.0,6553,2.8658923159042993
backbone.layers.2.mixer.x_proj.weight,Magnitude,5.0,32768,2.8633549163738885
backbone.layers.2.mixer.x_proj.weight,Magnitude,10.0,65536,2.8625814504921436
backbone.layers.2.mixer.x_proj.weight,Magnitude,50.0,327680,3.0090012811124325
backbone.layers.2.mixer.x_proj.weight,Gradient,0.001,6,2.8569385185837746
backbone.layers.2.mixer.x_proj.weight,Gradient,0.01,65,2.8572235914568105
backbone.layers.2.mixer.x_proj.weight,Gradient,0.1,655,2.8597870767116547
backbone.layers.2.mixer.x_proj.weight,Gradient,1.0,6553,2.86194983497262
backbone.layers.2.mixer.x_proj.weight,Gradient,5.0,32768,2.868737949679295
backbone.layers.2.mixer.x_proj.weight,Gradient,10.0,65536,2.8650780518849692
backbone.layers.2.mixer.x_proj.weight,Gradient,50.0,327680,2.8559709514180818
backbone.layers.2.mixer.x_proj.weight,Hybrid,0.001,6,2.8574329502880573
backbone.layers.2.mixer.x_proj.weight,Hybrid,0.01,65,2.8690945183237395
backbone.layers.2.mixer.x_proj.weight,Hybrid,0.1,655,2.8666105531156063
backbone.layers.2.mixer.x_proj.weight,Hybrid,1.0,6553,2.865362906207641
backbone.layers.2.mixer.x_proj.weight,Hybrid,5.0,32768,2.8635207638144493
backbone.layers.2.mixer.x_proj.weight,Hybrid,10.0,65536,2.8625302041570344
backbone.layers.2.mixer.x_proj.weight,Hybrid,50.0,327680,3.0111552886664867
backbone.layers.2.mixer.dt_proj.weight,Magnitude,0.001,5,2.8573932461440563
backbone.layers.2.mixer.dt_proj.weight,Magnitude,0.01,52,2.856931892534097
backbone.layers.2.mixer.dt_proj.weight,Magnitude,0.1,524,2.8542542631427446
backbone.layers.2.mixer.dt_proj.weight,Magnitude,1.0,5242,2.9383828975260258
backbone.layers.2.mixer.dt_proj.weight,Magnitude,5.0,26214,2.9855816115935645
backbone.layers.2.mixer.dt_proj.weight,Magnitude,10.0,52428,3.0111098339160285
backbone.layers.2.mixer.dt_proj.weight,Magnitude,50.0,262144,3.098579448958238
backbone.layers.2.mixer.dt_proj.weight,Gradient,0.001,5,2.857572062561909
backbone.layers.2.mixer.dt_proj.weight,Gradient,0.01,52,2.8567322803040347
backbone.layers.2.mixer.dt_proj.weight,Gradient,0.1,524,2.8564079739153385
backbone.layers.2.mixer.dt_proj.weight,Gradient,1.0,5242,2.8543803741534552
backbone.layers.2.mixer.dt_proj.weight,Gradient,5.0,26214,2.8678615589936576
backbone.layers.2.mixer.dt_proj.weight,Gradient,10.0,52428,2.8714455515146255
backbone.layers.2.mixer.dt_proj.weight,Gradient,50.0,262144,2.962864720573028
backbone.layers.2.mixer.dt_proj.weight,Hybrid,0.001,5,2.8572672133644423
backbone.layers.2.mixer.dt_proj.weight,Hybrid,0.01,52,2.856194785485665
backbone.layers.2.mixer.dt_proj.weight,Hybrid,0.1,524,2.8529105062286058
backbone.layers.2.mixer.dt_proj.weight,Hybrid,1.0,5242,2.9375937382380166
backbone.layers.2.mixer.dt_proj.weight,Hybrid,5.0,26214,2.9936418160796165
backbone.layers.2.mixer.dt_proj.weight,Hybrid,10.0,52428,3.033386873702208
backbone.layers.2.mixer.dt_proj.weight,Hybrid,50.0,262144,3.100903688619534
backbone.layers.2.mixer.dt_proj.bias,Magnitude,0.001,0,2.8569481670856476
backbone.layers.2.mixer.dt_proj.bias,Magnitude,0.01,0,2.8569481670856476
backbone.layers.2.mixer.dt_proj.bias,Magnitude,0.1,4,4.925270296633244
backbone.layers.2.mixer.dt_proj.bias,Magnitude,1.0,40,5.125314429402351
backbone.layers.2.mixer.dt_proj.bias,Magnitude,5.0,204,6.950214043259621
backbone.layers.2.mixer.dt_proj.bias,Magnitude,10.0,409,7.203539791206519
backbone.layers.2.mixer.dt_proj.bias,Magnitude,50.0,2048,7.77052836616834
backbone.layers.2.mixer.dt_proj.bias,Gradient,0.001,0,2.8569481670856476
backbone.layers.2.mixer.dt_proj.bias,Gradient,0.01,0,2.8569481670856476
backbone.layers.2.mixer.dt_proj.bias,Gradient,0.1,4,3.2127891778945923
backbone.layers.2.mixer.dt_proj.bias,Gradient,1.0,40,4.083058379590511
backbone.layers.2.mixer.dt_proj.bias,Gradient,5.0,204,5.642269911865394
backbone.layers.2.mixer.dt_proj.bias,Gradient,10.0,409,6.443091784914334
backbone.layers.2.mixer.dt_proj.bias,Gradient,50.0,2048,7.391443714499474
backbone.layers.2.mixer.dt_proj.bias,Hybrid,0.001,0,2.8569481670856476
backbone.layers.2.mixer.dt_proj.bias,Hybrid,0.01,0,2.8569481670856476
backbone.layers.2.mixer.dt_proj.bias,Hybrid,0.1,4,5.159053519368172
backbone.layers.2.mixer.dt_proj.bias,Hybrid,1.0,40,5.6572396631042166
backbone.layers.2.mixer.dt_proj.bias,Hybrid,5.0,204,7.075002866486709
backbone.layers.2.mixer.dt_proj.bias,Hybrid,10.0,409,7.144055878122647
backbone.layers.2.mixer.dt_proj.bias,Hybrid,50.0,2048,7.812239058315754
backbone.layers.2.mixer.out_proj.weight,Magnitude,0.001,83,2.8582896975179515
backbone.layers.2.mixer.out_proj.weight,Magnitude,0.01,838,2.8581857457756996
backbone.layers.2.mixer.out_proj.weight,Magnitude,0.1,8388,2.856818332026402
